Zip,Population,County,State,WiredCount_2020,Fwcount_2020,AllProviderCount_2020,Wired25_3_2020,Wired100_3_2020,All25_3_2020,All100_3,TestCount,AverageMbps,FastestAverageMbps,%Access to Terrestrial Broadband,Lowest Priced Terrestrial Broadband Plan,WiredCount_2015,Fwcount_2015,AllProviderCount_2015,Wired25_3_2015,Wired100_3_2015,All25_3_2015,All100_3.1
57762,531.0,Butte,South Dakota,3.0,1.0,8.0,2.0,1.0,5.0,1.0,1.0,5.6,5.6,100%,39.99,2.0,1.0,4.0,1.0,1.0,1.0,1.0
30216,2159.0,Butts,Georgia,3.0,1.0,9.0,3.0,3.0,5.0,4.0,,,,96%,55.0,8.0,0.0,10.0,2.0,1.0,2.0,1.0
30234,1934.0,Butts,Georgia,4.0,0.0,9.0,4.0,4.0,6.0,5.0,29.0,111.78,234.5,98%,35.0,2.0,0.0,4.0,2.0,1.0,2.0,1.0
28025,49160.0,Cabarrus,North Carolina,5.0,0.0,11.0,4.0,3.0,6.0,4.0,26605.0,64.14,192.12,100%,69.99,2.0,0.0,4.0,1.0,0.0,1.0,0.0
28027,55435.0,Cabarrus,North Carolina,7.0,1.0,14.0,7.0,5.0,9.0,6.0,53218.0,98.49,230.55,100%,35.0,3.0,0.0,5.0,2.0,0.0,2.0,0.0
28075,16143.0,Cabarrus,North Carolina,7.0,0.0,13.0,7.0,7.0,9.0,8.0,2737.0,138.37,230.63,100%,35.0,3.0,0.0,5.0,2.0,0.0,2.0,0.0
28081,25190.0,Cabarrus,North Carolina,4.0,0.0,10.0,4.0,4.0,6.0,5.0,20220.0,104.93,245.37,100%,69.99,4.0,0.0,6.0,1.0,0.0,1.0,0.0
28083,23820.0,Cabarrus,North Carolina,3.0,0.0,9.0,3.0,3.0,5.0,4.0,11298.0,121.69,230.61,100%,69.99,2.0,0.0,4.0,1.0,0.0,1.0,0.0
28107,6422.0,Cabarrus,North Carolina,7.0,0.0,13.0,6.0,6.0,8.0,7.0,156.0,32.36,88.11,100%,35.0,4.0,0.0,6.0,2.0,0.0,2.0,0.0
28124,6622.0,Cabarrus,North Carolina,4.0,0.0,10.0,3.0,3.0,5.0,4.0,157.0,25.21,78.2,94%,69.99,2.0,0.0,4.0,1.0,0.0,1.0,0.0
25755,,Cabell,West Virginia,,,,,,,,,,,,,,,,,,,
25504,12661.0,Cabell,West Virginia,5.0,2.0,12.0,3.0,3.0,6.0,3.0,1017.0,23.73,52.08,95%,34.99,5.0,1.0,8.0,4.0,3.0,4.0,3.0
25510,5074.0,Cabell,West Virginia,5.0,1.0,11.0,3.0,3.0,5.0,3.0,908.0,70.95,224.69,97%,40.0,4.0,1.0,7.0,2.0,2.0,2.0,2.0
25537,1993.0,Cabell,West Virginia,3.0,1.0,9.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,84%,40.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0
25541,9350.0,Cabell,West Virginia,3.0,2.0,10.0,2.0,2.0,5.0,2.0,967.0,29.83,81.27,80%,34.99,5.0,1.0,8.0,3.0,2.0,3.0,2.0
25545,4512.0,Cabell,West Virginia,4.0,1.0,10.0,3.0,3.0,5.0,3.0,105.0,57.25,182.41,94%,40.0,3.0,1.0,6.0,2.0,2.0,2.0,2.0
25559,2152.0,Cabell,West Virginia,3.0,1.0,8.0,1.0,1.0,3.0,1.0,246.0,59.49,158.63,83%,76.95,3.0,1.0,6.0,1.0,1.0,1.0,1.0
25701,23284.0,Cabell,West Virginia,5.0,2.0,12.0,3.0,3.0,6.0,3.0,12298.0,113.39,302.54,98%,34.99,7.0,1.0,10.0,4.0,3.0,4.0,3.0
25702,7788.0,Cabell,West Virginia,3.0,2.0,10.0,2.0,2.0,5.0,2.0,788.0,29.89,92.92,99%,34.99,4.0,1.0,7.0,3.0,2.0,3.0,2.0
25703,6751.0,Cabell,West Virginia,2.0,1.0,8.0,1.0,1.0,3.0,1.0,289.0,45.38,118.58,92%,79.99,3.0,1.0,6.0,2.0,1.0,2.0,1.0
25705,20711.0,Cabell,West Virginia,5.0,2.0,12.0,3.0,3.0,6.0,4.0,21971.0,92.03,204.92,100%,34.99,5.0,1.0,8.0,4.0,3.0,4.0,3.0
00622,7853.0,Cabo Rojo,Puerto Rico,2.0,3.0,10.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0%,56.99,2.0,0.0,2.0,0.0,0.0,0.0,0.0
00623,43061.0,Cabo Rojo,Puerto Rico,3.0,4.0,12.0,3.0,2.0,8.0,4.0,2492.0,50.66,70.59,0%,56.99,2.0,0.0,2.0,1.0,0.0,1.0,0.0
84322,,Cache,Utah,,,,,,,,,,,,,,,,,,,
84304,40.0,Cache,Utah,0.0,3.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5%,49.95,0.0,1.0,3.0,0.0,0.0,0.0,0.0
84308,325.0,Cache,Utah,2.0,3.0,11.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,79%,49.95,2.0,1.0,5.0,1.0,1.0,1.0,1.0
84318,3918.0,Cache,Utah,4.0,4.0,14.0,4.0,3.0,8.0,4.0,1137.0,80.83,227.9,99%,34.99,3.0,2.0,7.0,2.0,2.0,2.0,2.0
84319,7905.0,Cache,Utah,5.0,3.0,14.0,3.0,3.0,6.0,4.0,4370.0,363.83,797.86,98%,34.99,2.0,2.0,6.0,1.0,1.0,1.0,1.0
84320,2237.0,Cache,Utah,2.0,3.0,11.0,1.0,1.0,4.0,1.0,283.0,7.18,16.73,79%,49.95,2.0,1.0,5.0,1.0,1.0,1.0,1.0
84321,44074.0,Cache,Utah,6.0,4.0,16.0,5.0,5.0,9.0,7.0,36048.0,69.76,183.61,100%,34.99,4.0,2.0,8.0,3.0,3.0,3.0,3.0
84325,2078.0,Cache,Utah,3.0,4.0,13.0,3.0,2.0,7.0,4.0,43.0,9.12,14.85,95%,34.99,2.0,2.0,6.0,2.0,2.0,2.0,2.0
84328,1666.0,Cache,Utah,4.0,3.0,13.0,1.0,1.0,4.0,2.0,187.0,13.85,28.93,78%,49.95,2.0,1.0,5.0,1.0,1.0,1.0,1.0
84332,7218.0,Cache,Utah,4.0,4.0,14.0,4.0,4.0,8.0,6.0,16585.0,54.96,153.8,100%,34.99,3.0,2.0,7.0,3.0,3.0,3.0,3.0
84333,2722.0,Cache,Utah,3.0,3.0,12.0,2.0,2.0,5.0,2.0,82.0,65.54,158.51,96%,34.99,2.0,1.0,5.0,1.0,1.0,1.0,1.0
84335,11372.0,Cache,Utah,4.0,4.0,14.0,4.0,4.0,8.0,5.0,10124.0,94.56,203.18,91%,34.99,2.0,2.0,6.0,2.0,2.0,2.0,2.0
84338,481.0,Cache,Utah,3.0,3.0,12.0,3.0,2.0,6.0,2.0,120.0,5.11,14.11,83%,34.99,1.0,1.0,4.0,0.0,0.0,0.0,0.0
84339,5046.0,Cache,Utah,4.0,4.0,14.0,4.0,2.0,8.0,4.0,1923.0,30.43,88.59,91%,34.99,2.0,1.0,5.0,2.0,2.0,2.0,2.0
84341,20109.0,Cache,Utah,6.0,4.0,16.0,5.0,5.0,9.0,6.0,6354.0,66.35,175.59,93%,34.99,4.0,2.0,8.0,3.0,3.0,3.0,3.0
71004,644.0,Caddo,Louisiana,1.0,1.0,7.0,0.0,0.0,2.0,1.0,,,,0%,,8.0,0.0,10.0,0.0,0.0,0.0,0.0
71029,219.0,Caddo,Louisiana,1.0,0.0,6.0,0.0,0.0,2.0,1.0,,,,0%,,3.0,0.0,5.0,0.0,0.0,0.0,0.0
71043,546.0,Caddo,Louisiana,1.0,1.0,7.0,0.0,0.0,2.0,1.0,,,,0%,,4.0,0.0,6.0,0.0,0.0,0.0,0.0
71061,1712.0,Caddo,Louisiana,3.0,1.0,9.0,1.0,1.0,3.0,2.0,,,,95%,55.0,13.0,0.0,15.0,3.0,1.0,3.0,1.0
71069,812.0,Caddo,Louisiana,1.0,0.0,6.0,0.0,0.0,2.0,0.0,,,,0%,,7.0,1.0,10.0,0.0,0.0,0.0,0.0
71082,5119.0,Caddo,Louisiana,3.0,2.0,10.0,3.0,2.0,5.0,3.0,,,,87%,55.0,18.0,1.0,21.0,4.0,1.0,4.0,1.0
71151,,Caddo,Louisiana,,,,,,,,,,,,,,,,,,,
71152,,Caddo,Louisiana,,,,,,,,,,,,,,,,,,,
71153,,Caddo,Louisiana,,,,,,,,,,,,,,,,,,,
71154,,Caddo,Louisiana,,,,,,,,,,,,,,,,,,,
71156,,Caddo,Louisiana,,,,,,,,,,,,,,,,,,,
71007,1141.0,Caddo,Louisiana,2.0,0.0,7.0,1.0,1.0,3.0,2.0,6.0,49.85,78.21,92%,79.99,2.0,1.0,5.0,1.0,1.0,1.0,1.0
71033,3510.0,Caddo,Louisiana,5.0,1.0,11.0,3.0,3.0,5.0,4.0,1090.0,13.2,23.65,95%,35.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0
71044,657.0,Caddo,Louisiana,1.0,1.0,7.0,0.0,0.0,2.0,0.0,411.0,35.48,79.32,0%,,1.0,1.0,4.0,0.0,0.0,0.0,0.0
71047,12203.0,Caddo,Louisiana,5.0,2.0,12.0,5.0,5.0,7.0,6.0,471.0,28.71,69.01,87%,35.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0
71060,3089.0,Caddo,Louisiana,4.0,2.0,11.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,83%,55.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0
71101,8197.0,Caddo,Louisiana,6.0,0.0,11.0,6.0,4.0,8.0,5.0,199.0,69.49,191.61,100%,35.0,3.0,1.0,6.0,2.0,1.0,2.0,1.0
71103,7813.0,Caddo,Louisiana,4.0,0.0,9.0,4.0,2.0,6.0,3.0,3.0,60.85,86.15,100%,35.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0
71104,14802.0,Caddo,Louisiana,6.0,0.0,11.0,6.0,6.0,8.0,7.0,2117.0,87.13,273.74,98%,35.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0
71105,21907.0,Caddo,Louisiana,7.0,1.0,13.0,7.0,7.0,9.0,8.0,15573.0,83.25,230.84,100%,35.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0
71106,34814.0,Caddo,Louisiana,6.0,1.0,12.0,6.0,6.0,8.0,7.0,15149.0,113.72,284.87,99%,35.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0
71107,33800.0,Caddo,Louisiana,7.0,2.0,14.0,6.0,6.0,8.0,7.0,9266.0,81.97,228.59,99%,35.0,4.0,1.0,7.0,3.0,2.0,3.0,2.0
71108,20388.0,Caddo,Louisiana,6.0,0.0,11.0,6.0,6.0,8.0,7.0,2186.0,72.05,88.1,100%,35.0,3.0,0.0,5.0,2.0,1.0,2.0,1.0
71109,22154.0,Caddo,Louisiana,7.0,0.0,12.0,7.0,7.0,9.0,8.0,631.0,45.52,151.14,100%,35.0,2.0,0.0,4.0,2.0,1.0,2.0,1.0
71115,14506.0,Caddo,Louisiana,5.0,1.0,11.0,5.0,5.0,7.0,6.0,2387.0,63.33,192.55,98%,35.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0
71118,24761.0,Caddo,Louisiana,7.0,0.0,12.0,7.0,7.0,9.0,8.0,5839.0,94.53,231.13,100%,35.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0
71119,11562.0,Caddo,Louisiana,5.0,2.0,12.0,5.0,5.0,7.0,6.0,2640.0,75.99,217.01,97%,35.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0
71129,13391.0,Caddo,Louisiana,9.0,3.0,17.0,8.0,8.0,11.0,9.0,948.0,44.72,147.83,97%,35.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0
73029,1818.0,Caddo,Oklahoma,4.0,3.0,14.0,3.0,3.0,6.0,3.0,,,,77%,66.95,2.0,1.0,4.0,1.0,0.0,1.0,0.0
73094,,Caddo,Oklahoma,,,,,,,,,,,,,,,,,,,
73005,9541.0,Caddo,Oklahoma,6.0,5.0,18.0,3.0,0.0,6.0,0.0,706.0,14.55,46.68,83%,66.95,3.0,2.0,6.0,1.0,1.0,1.0,1.0
73006,3718.0,Caddo,Oklahoma,5.0,4.0,16.0,3.0,2.0,6.0,2.0,19.0,122.3,209.01,42%,55.0,5.0,1.0,7.0,2.0,0.0,2.0,0.0
73009,1264.0,Caddo,Oklahoma,5.0,5.0,17.0,2.0,0.0,5.0,0.0,82.0,11.72,17.6,83%,,2.0,2.0,5.0,0.0,0.0,0.0,0.0
73015,2877.0,Caddo,Oklahoma,4.0,8.0,19.0,3.0,2.0,6.0,2.0,2080.0,15.16,32.12,74%,39.95,3.0,4.0,8.0,1.0,0.0,1.0,0.0
73017,1780.0,Caddo,Oklahoma,4.0,2.0,13.0,3.0,1.0,5.0,1.0,124.0,4.59,13.95,49%,55.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0
73038,2032.0,Caddo,Oklahoma,6.0,6.0,19.0,3.0,0.0,7.0,0.0,132.0,18.09,37.58,96%,79.95,4.0,2.0,7.0,0.0,0.0,0.0,0.0
73042,1073.0,Caddo,Oklahoma,4.0,5.0,16.0,2.0,1.0,5.0,2.0,1.0,84.51,84.51,89%,66.95,3.0,2.0,6.0,1.0,0.0,1.0,0.0
73047,4774.0,Caddo,Oklahoma,2.0,3.0,12.0,1.0,0.0,4.0,1.0,1996.0,12.25,28.13,100%,,3.0,1.0,5.0,0.0,0.0,0.0,0.0
73053,745.0,Caddo,Oklahoma,3.0,3.0,12.0,1.0,0.0,4.0,0.0,23.0,50.31,132.71,100%,,2.0,1.0,4.0,0.0,0.0,0.0,0.0
00725,89374.0,Caguas,Puerto Rico,5.0,6.0,16.0,5.0,3.0,10.0,6.0,28794.0,19.2,58.46,0%,56.99,4.0,0.0,4.0,4.0,2.0,4.0,2.0
00727,58382.0,Caguas,Puerto Rico,4.0,4.0,13.0,4.0,2.0,8.0,3.0,3688.0,33.84,108.05,0%,56.99,2.0,0.0,2.0,2.0,1.0,2.0,1.0
95250,78.0,Calaveras,California,0.0,1.0,4.0,0.0,0.0,3.0,1.0,,,,56%,,1.0,0.0,2.0,0.0,0.0,0.0,0.0
95251,767.0,Calaveras,California,3.0,3.0,10.0,1.0,1.0,5.0,1.0,,,,100%,50.0,3.0,0.0,4.0,1.0,1.0,1.0,1.0
